173,2957195,2*x*ln(-2*x + y) + x*y' - 2*x - y*ln(-2*x + y) = 0,add add add mul -2 x mul x y' mul mul -1 y log add mul -2 x y mul mul 2 x log add mul -2 x y,6^(c*x) + 2*x,add pow 6 mul c x mul 2 x
174,805054391,48*x*y' - 48*y - 1 = 0,add add -1 mul -48 y mul mul 48 x y',c*x + x/3 - 1/48,add add div -1 48 mul div 1 3 x mul c x
175,5345850,90*x^2*ln(2) - 6*x*y*ln(2) - x*y' - 90*x*ln(2) + y + 15 = 0,add add add add add 15 mul mul -1 x y' mul mul -90 x log 2 mul mul 90 pow x 2 log 2 mul mul mul -6 x y log 2 y,-4^(c - 3*x)*x + 15*x - 15,add add -15 mul 15 x mul mul -1 x pow 4 add c mul -3 x
176,76780762,2*x*y*ln(sin(9)) + y' = 0,add mul mul mul 2 x y log sin 9 y',sin(9)^(c - x^2),pow sin 9 sub c pow x 2
177,371722450,y' - 4*sin(1) = 0,add mul -4 sin 1 y',-(c - 4*x)*sin(1),mul mul -1 add c mul -4 x sin 1
178,671004648,27*x^2 - x*y' + y = 0,add add mul 27 pow x 2 mul mul -1 x y' y,-27*x*(c - x) - 26*x,add mul -26 x mul mul -27 x sub c x
179,6550902,x + y - y' - 1 = 0,add sub add -1 x y' y,c*e^(x) - x,add mul -1 x mul c exp x
180,1358425,18*x + y' = 0,add mul 18 x y',c - 9*x^2,add c mul -9 pow x 2
181,4959339,x*y' + y = 0,add mul x y' y,1 + (c - x)/x,add 1 mul pow x -1 sub c x
182,9601255,y' = 0,y',-2*x/(c*x + 2*x) - 8,add -8 div mul -2 x add mul 2 x mul c x
183,9195385,x*y' - y = 0,add mul -1 y mul x y',-c*x*(cos(cos(5))/3 + 14/3)/(-14/3 - cos(cos(5))/3),mul div mul mul -1 c x add div -14 3 mul div -1 3 cos cos 5 add div 14 3 mul div 1 3 cos cos 5
184,5406138,4*x^2 - x*y' + y = 0,add add mul 4 pow x 2 mul mul -1 x y' y,-x*(c - 4*x),mul mul -1 x add c mul -4 x
185,998081328,5*x^2 + x*y' - y + 35 = 0,add add sub 35 y mul 5 pow x 2 mul x y',5*x*(c - x) - 10*x + 35,add add 35 mul -10 x mul mul 5 x sub c x
186,317723,-2*x + y' = 0,add mul -2 x y',c + x*(x - 5/x),add c mul x add x div -5 x
187,536254460,x*(2*x + 5)*sin(x^2 + 5*x) - cos(x^2 + 5*x) + y' = 0,add add mul -1 cos add pow x 2 mul 5 x mul mul x add 5 mul 2 x sin add pow x 2 mul 5 x y',c + x*cos(x*(x + 5)),add c mul x cos mul x add 5 x
188,949898402,x^(x^2 + 5*x)*((2*x + 5)*ln(x) + (x^2 + 5*x)/x) + y' + 1 = 0,add add 1 mul pow x add pow x 2 mul 5 x add mul pow x -1 add pow x 2 mul 5 x mul add 5 mul 2 x log x y',c - x - x^(x*(x + 4) + x),sub sub c x pow x add x mul x add 4 x
189,44622015,x*y' + 4*y - 8 = 0,add add -8 mul 4 y mul x y',(c/x^3 + 2*x)/x,mul pow x -1 add mul 2 x mul c pow x -3
190,1997520,x*y' - y + 4 = 0,add sub 4 y mul x y',c*x - 5*x + 4,add add 4 mul -5 x mul c x
191,181460405,sqrt(2)*y' + 3 = 0,add 3 mul sqrt 2 y',3*sqrt(2)*(c - x)/2,mul mul div 3 2 sqrt 2 sub c x
192,615946098,2*x^2*y + 12*x^2 - x*y' + y + 6 = 0,add add add add 6 mul 12 pow x 2 mul mul -1 x y' mul mul 2 pow x 2 y y,x*(c*e^(x^2) - 6/x),mul x add div -6 x mul c exp pow x 2
193,169237562,x^2*y' + 3 = 0,add 3 mul pow x 2 y',c + (3 - x)/x,add c mul pow x -1 sub 3 x
194,924143208,x*y' - y*cos(1) = 0,add mul x y' mul mul -1 cos 1 y,(c*x)^cos(1),pow mul c x cos 1
195,7298828,x^11*y' - 2 = 0,add -2 mul pow x 11 y',c - 1/(5*x^10),add c mul div -1 5 pow x -10
196,834595810,45*x + 8*y' - 53 = 0,add add -53 mul 8 y' mul 45 x,c + x - (15*x/4 - 15/4)^2/5,add add c x mul div -1 5 pow add div -15 4 mul div 15 4 x 2
197,149332149,x^3*e^(x) - x^2*e^(x) - x*y' + 3*y + 3 = 0,add add add add 3 mul 3 y mul pow x 3 exp x mul mul -1 x y' mul mul -1 pow x 2 exp x,x*(x*(c*x + e^(x)) - 1) + x - 1,add add -1 x mul x add -1 mul x add mul c x exp x
198,9487982,2*x*y' + 2*y - 11 = 0,add add -11 mul 2 y mul mul 2 x y',(c + 11*x/2)/x,mul pow x -1 add c mul div 11 2 x
199,4175874,x*y' - y + 3 = 0,add sub 3 y mul x y',c*x + 5*x + 3,add add 3 mul 5 x mul c x
200,3932791,x*y' - y - 1 = 0,add sub -1 y mul x y',x*(c - 1/x),mul x sub c pow x -1
201,4113688,x^2 - x*y' + y = 0,add add pow x 2 mul mul -1 x y' y,x*(c + x) + 12*x,add mul 12 x mul x add c x
202,733000,x*ln(ln(5)) + y*ln(ln(5)) - y' - 1 = 0,add add sub -1 y' mul x log log 5 mul y log log 5,c*ln(5)^x - x,add mul -1 x mul c pow log 5 x
203,6832847,3*y' + 7 = 0,add 7 mul 3 y',x*(-5/3 + (c - 2*x)/(3*x)) + 1,add 1 mul x add div -5 3 mul div div 1 3 x add c mul -2 x
204,9507832,x*y' - y - 5*y' = 0,add add mul -1 y mul -5 y' mul x y',c*(x/5 - 1),mul c add -1 mul div 1 5 x
205,206216198,x*sin(x) + x*y' - y + cos(x) - 1 - cos(5) = 0,add add add sub sub -1 cos 5 y mul x y' mul x sin x cos x,c*x + cos(x) - 1 - cos(5),add add sub -1 cos 5 mul c x cos x
206,4652196,x^2 + 8*x*y' - 8*y - 3 = 0,add add add -3 pow x 2 mul -8 y mul mul 8 x y',x*(c - x - 3/x)/8,mul mul div 1 8 x add sub c x div -3 x
207,245896,262144*x^21*y' + 5 = 0,add 5 mul mul 262144 pow x 21 y',c + 1/(1048576*x^20),add c mul div 1 1048576 pow x -20
208,8701083,e^(4*x)*y' + 4 = 0,add 4 mul y' exp mul 4 x,c + e^(-4*x),add c exp mul -4 x
209,1796045,2^(x/4)*ln(2) - 4*y' + 8 = 0,add add 8 mul -4 y' mul pow 2 mul div 1 4 x log 2,2^(x/4) + c + 2*x,add add c pow 2 mul div 1 4 x mul 2 x
210,8662132,7776*x*y' - 7776*y - y' = 0,add add mul -1 y' mul -7776 y mul mul 7776 x y',c*(x - 1/7776),mul c add div -1 7776 x
211,3260725,x*y' - 3*y + 1 = 0,add add 1 mul -3 y mul x y',c*x^3 + 1/3,add div 1 3 mul c pow x 3
212,9785886,x^2 + x*y' - y + 1 = 0,add sub add 1 pow x 2 y mul x y',-x*(c + x) - x + 1,add sub 1 x mul mul -1 x add c x
213,218272698,x^3 + 4*x*y' + 4*x - 8*y + 8 = 0,add add add add 8 pow x 3 mul -8 y mul 4 x mul mul 4 x y',-x^2*(c + x)/4 + x + 1,add add 1 x mul mul div -1 4 pow x 2 add c x
214,8760084,10*x^4 + e^(-1/2)*e^(-y/2)*y' = 0,add mul 10 pow x 4 mul mul y' exp div -1 2 exp mul div -1 2 y,-2*ln(c + x^5) - 1,add -1 mul -2 log add c pow x 5
215,869895215,y' + 10*sqrt(5) = 0,add mul 10 sqrt 5 y',c + 5*sqrt(5)*(-2*x - 1/2),add c mul mul 5 sqrt 5 add div -1 2 mul -2 x
216,9343736,486*3^x*x*ln(3) - 486*3^x - x*y' + y + 8 = 0,add add add add 8 mul -486 pow 3 x mul mul -1 x y' mul mul mul 486 x pow 3 x log 3 y,x*(c + 2*(3^(x + 5) - 4)/x),mul x add c mul div 2 x add -4 pow 3 add 5 x
217,4508657,-3*(x - 4)^2 + y' = 0,add mul -3 pow add -4 x 2 y',c + (x - 4)^3,add c pow add -4 x 3
218,2811752,4*x^2 - x*y' + y = 0,add add mul 4 pow x 2 mul mul -1 x y' y,x*(c + 4*x) + x,add x mul x add c mul 4 x
219,1152295,y*ln(2) + 14*y' = 0,add mul 14 y' mul y log 2,4^(c - x/28),pow 4 add c mul div -1 28 x
220,3269809,4*x^2*y' + 1 = 0,add 1 mul mul 4 pow x 2 y',c + 1/(4*x),add c div div 1 4 x
221,3101771,-2*x + y' + 1 = 0,add add 1 mul -2 x y',c + x*(x + 3/x) - x,add sub c x mul x add x div 3 x
222,635294387,2^x*ln(2) + 5*y' = 0,add mul 5 y' mul pow 2 x log 2,-2^x/5 + c,add c mul div -1 5 pow 2 x
223,2279248,2*x + y' - 4 = 0,add add -4 mul 2 x y',c - x*(x - 4),add c mul mul -1 x add -4 x
224,1269676,4*y' - 1 = 0,add -1 mul 4 y',x*(-1 + (c + x)/(4*x)) + x,add x mul x add -1 mul div div 1 4 x add c x
225,867031770,6399999*y' - 3200000 = 0,add -3200000 mul 6399999 y',c + 3200000*x/6399999,add c mul div 3200000 6399999 x
226,8959701,x*y' + 3*y + y' = 0,add add mul 3 y mul x y' y',c/(-x - 1)^3,mul c pow sub -1 x -3
227,288802759,-120*x^19 + y' + 2 = 0,add add 2 mul -120 pow x 19 y',c + 6*x^20 - 2*x,add add c mul -2 x mul 6 pow x 20
228,5897769,2430*x^29 + 4*e^(4*x) + 243*y' = 0,add add mul 4 exp mul 4 x mul 243 y' mul 2430 pow x 29,c - x^30/3 - e^(4*x)/243,add add c mul div -1 3 pow x 30 mul div -1 243 exp mul 4 x
229,5017868,10*x^2 + 9*x*y' - 9*y = 0,add add mul -9 y mul 10 pow x 2 mul mul 9 x y',x*(c - 10*x/9),mul x add c mul div -10 9 x
230,5197111,-8*x^3*y' - 24*x^2*y + y' = 0,add add mul mul -24 pow x 2 y mul mul -8 pow x 3 y' y',c/(1 - 8*x^3),div c add 1 mul -8 pow x 3
231,4734105,x^4 - 9*x*y' + 27*y = 0,add add pow x 4 mul 27 y mul mul -9 x y',x^3*(c + x)/9,mul mul div 1 9 pow x 3 add c x
232,7477839,2*x^2*cos(5) + x*y' - y - 3 = 0,add add sub -3 y mul x y' mul mul 2 pow x 2 cos 5,-2*x*(c + x)*cos(5) - 3,add -3 mul mul mul -2 x add c x cos 5
233,170420574,x*y' + 5*x - 2*y = 0,add add mul -2 y mul 5 x mul x y',5*x*(c*x + 1),mul mul 5 x add 1 mul c x
234,1633731,x^2 + 4*x*y' - 4*y + 8 = 0,add add add 8 pow x 2 mul -4 y mul mul 4 x y',-x*(c + x)/4 + 2,add 2 mul mul div -1 4 x add c x
235,339927615,-y^2 + 15*y' = 0,add mul -1 pow y 2 mul 15 y',5/(c - x/3),div 5 add c mul div -1 3 x
236,345267892,2*x*y' - 2*y*ln(y) - 5*y' = 0,add add mul -5 y' mul mul -2 y log y mul mul 2 x y',e^(c*(320 - 128*x)),exp mul c add 320 mul -128 x
237,5300879,x*ln(-x + y) + x*y' - x*ln(5) - x - y*ln(-x + y) + y*ln(5) = 0,add add add add add mul -1 x mul x y' mul x log add mul -1 x y mul y log 5 mul mul -1 x log 5 mul mul -1 y log add mul -1 x y,x + 5*e^(c*x),add x mul 5 exp mul c x
238,5477453,x - y + y' + cos(2) + 4 = 0,add add sub add 4 x y y' cos 2,x + e^(c + x) + cos(2) + 5,add add add 5 x cos 2 exp add c x
239,3257445,2*y^2 + y' = 0,add mul 2 pow y 2 y',1/(c + 2*x),pow add c mul 2 x -1
240,7925610,3125*y' - 1 = 0,add -1 mul 3125 y',c + x/3125,add c mul div 1 3125 x
241,5092276,5*x*y' - 5*y - 6 = 0,add add -6 mul -5 y mul mul 5 x y',c*x - 6/5,add div -6 5 mul c x
242,2132127,x^2*cos(x) - x*y' + y = 0,add add mul pow x 2 cos x mul mul -1 x y' y,x*(c + sin(x)),mul x add c sin x
243,845944656,x*y' - y - 6 = 0,add sub -6 y mul x y',c*x - 3*x - 6,add add -6 mul -3 x mul c x
244,8121932,-2*x + y' - 3 = 0,add add -3 mul -2 x y',c + x^2 + 3*x,add add c pow x 2 mul 3 x
245,565836006,x*ln(x)*y' - y = 0,add mul -1 y mul mul x y' log x,(c*x + x)*ln(x)/(3*x),mul mul div div 1 3 x add x mul c x log x
246,3559536,625*y^624*y' - 1 = 0,add -1 mul mul 625 pow y 624 y',(c + x)^(1/625),pow add c x div 1 625
247,4448126,x^6*y' - 160 = 0,add -160 mul pow x 6 y',c - 32/x^5,add c mul -32 pow x -5
248,9720801,-32*x + y' - 192 = 0,add add -192 mul -32 x y',c + (-4*x - 24)^2,add c pow add -24 mul -4 x 2
249,550140743,x^2 - 3*x*y' + 3*y = 0,add add pow x 2 mul 3 y mul mul -3 x y',c*x + x^2/3 + x,add add x mul div 1 3 pow x 2 mul c x
250,6059536,-y^2 + sin(1)*y' = 0,add mul -1 pow y 2 mul y' sin 1,-sin(1)/(c + x),mul div -1 add c x sin 1
251,196098314,2*y*ln(2) + y' = 0,add mul mul 2 y log 2 y',4^(-x - 3)*c,mul c pow 4 sub -3 x
252,5582386,y*ln(5) + 4*y' = 0,add mul 4 y' mul y log 5,c/5^(x/4),mul c pow 5 mul div -1 4 x
253,8990768,2*x*y' - 2*y - 1 = 0,add add -1 mul -2 y mul mul 2 x y',c*x + 25*x - 1/2,add add div -1 2 mul 25 x mul c x
254,2378736,12*x^2 + 40*x + 20*y' - 15 = 0,add add add -15 mul 12 pow x 2 mul 20 y' mul 40 x,c - x^2*(x + 5)/5 + 3*x/4,add add c mul div 3 4 x mul mul div -1 5 pow x 2 add 5 x
255,7312302,4*x*y' + 27*x - 16*y - 16*e^(2) - 32 = 0,add add add add -32 mul -16 exp 2 mul -16 y mul 27 x mul mul 4 x y',c*x^4 + 9*x/4 - e^(2) - 2,add add sub -2 exp 2 mul div 9 4 x mul c pow x 4
256,782843270,x*y' - 2*y*ln(3 - y) + 6*ln(3 - y) = 0,add add mul 6 log sub 3 y mul x y' mul mul -2 y log sub 3 y,3 - e^(c*x^2),sub 3 exp mul c pow x 2
257,8290099,x*y' - y - 25 = 0,add sub -25 y mul x y',c*x - 25,add -25 mul c x
258,487483391,x^2 - 2*x*y' + 2*y - 10 = 0,add add add -10 pow x 2 mul 2 y mul mul -2 x y',x*(c + 2*x)/4 + 2*x + 5,add add 5 mul 2 x mul mul div 1 4 x add c mul 2 x
259,366718,x^2*y' - 4 = 0,add -4 mul pow x 2 y',c - 2*(x + 2)/x,add c mul div -2 x add 2 x
260,8448776,x*y' + y = 0,add mul x y' y,c/x + 4/x,add div 4 x div c x
261,560030818,-2*x + y' + 1 = 0,add add 1 mul -2 x y',x*(x + (c - x)/x) + e^(2),add mul x add x mul pow x -1 sub c x exp 2
262,825780407,x*cos(5)*y' + y*cos(5) + 250*y' = 0,add add mul 250 y' mul cos 5 y mul mul x y' cos 5,c/(x*cos(5)/2 + 125),div c add 125 mul mul div 1 2 x cos 5
263,9071314,3*x*y' + 3*y + 5*y' = 0,add add mul 3 y mul 5 y' mul mul 3 x y',c/(3*x + 5),div c add 5 mul 3 x
264,5980889,e^(2*x)*y' + 2 = 0,add 2 mul y' exp mul 2 x,c + e^(-2*x),add c exp mul -2 x
265,9234498,4*x + y' + 1 = 0,add add 1 mul 4 x y',c - 2*x^2 - x,add sub c x mul -2 pow x 2
266,262964665,6^x*y*ln(6) - y' = 0,add mul -1 y' mul mul pow 6 x y log 6,c*e^(6^x),mul c exp pow 6 x
267,234132807,-2*x + y' + 2 = 0,add add 2 mul -2 x y',c + x*(x - 1) - x,add sub c x mul x add -1 x
268,3905657,-cos(x + 4) + y' = 0,add mul -1 cos add 4 x y',c + sin(x + 4),add c sin add 4 x
269,155801663,x^2 - 4*x*y' + 4*y = 0,add add pow x 2 mul 4 y mul mul -4 x y',-x*(c - x)/4 + x,add x mul mul div -1 4 x sub c x
270,7566838,x*y' + y - 3 = 0,add add -3 mul x y' y,9/4 - 3*(c - x)/(4*x),add div 9 4 mul div div -3 4 x sub c x
271,525768579,3*x*y' + 3*y + 2 = 0,add add 2 mul 3 y mul mul 3 x y',c/x - 2/3,add div -2 3 div c x
272,562563388,y' - 3 = 0,add -3 y',(x*(c + 3*x) - x)/x,mul pow x -1 add mul -1 x mul x add c mul 3 x
273,377947575,(-5*x + y)*(2*y' - 10) - 1 = 0,add -1 mul add -10 mul 2 y' add mul -5 x y,5*x + sqrt(c + x),add sqrt add c x mul 5 x
274,329418408,-y^2 + 15*y' = 0,add mul -1 pow y 2 mul 15 y',-5/(c + x/3),div -5 add c mul div 1 3 x
275,8642053,x^2 + x*y' - y - 2 = 0,add sub add -2 pow x 2 y mul x y',c*x - x^2 - 2,add sub -2 pow x 2 mul c x
276,759828231,160*x^4 + y' - 1 = 0,add add -1 mul 160 pow x 4 y',c - 32*x^5 + x,add add c x mul -32 pow x 5
277,1943450,x*y' - 5*y - 25 = 0,add add -25 mul -5 y mul x y',c*x^5 - 5,add -5 mul c pow x 5
278,9598479,2*y*y' + 3 = 0,add 3 mul mul 2 y' y,sqrt(c - 3*x),sqrt add c mul -3 x
279,9629248,2*x + y' - 1 = 0,add add -1 mul 2 x y',x*(c/x - x + 5) - 4*x,add mul -4 x mul x add sub 5 x div c x
280,4002048,(-y' - 1)*e^(-x - y) + 5 = 0,add 5 mul sub -1 y' exp sub mul -1 x y,-x + ln(1/(c - 5*x)),add mul -1 x log pow add c mul -5 x -1
281,7086841,x*y' + 2*y + 2^(7/8) = 0,add add pow 2 div 7 8 mul 2 y mul x y',c/x^2 - 2^(7/8)/2,add mul div -1 2 pow 2 div 7 8 mul c pow x -2
282,735524929,4*x - 2*y' + 5 = 0,add add 5 mul -2 y' mul 4 x,c + x^2 + 5*x/2,add add c pow x 2 mul div 5 2 x
283,3057257,x^2 - x*y' + y + 4 = 0,add add add 4 pow x 2 mul mul -1 x y' y,x*(c + x) + 6*x - 4,add add -4 mul 6 x mul x add c x
284,5419836,3*x^2 + 5*x*y' - 5*y = 0,add add mul -5 y mul 3 pow x 2 mul mul 5 x y',x*(c - 3*x/5),mul x add c mul div -3 5 x
285,952566442,e^(3*x)*y' - 3 = 0,add -3 mul y' exp mul 3 x,c - e^(-3*x),sub c exp mul -3 x
286,468770,2*x*y' + 4*y + 3 = 0,add add 3 mul 4 y mul mul 2 x y',c/x^2 - 3/4,add div -3 4 mul c pow x -2
287,622933214,x*y' - y = 0,add mul -1 y mul x y',c*x^2/(-x*ln(3)/8 + x/8),div mul c pow x 2 add mul div 1 8 x mul mul div -1 8 x log 3
288,9828738,x*y' - y*ln(y - 3) + 3*ln(y - 3) = 0,add add mul 3 log add -3 y mul x y' mul mul -1 y log add -3 y,5^(c*x) + 3,add 3 pow 5 mul c x
289,387260969,27*x^26 - 134217728*y' = 0,add mul -134217728 y' mul 27 pow x 26,c + x^27/134217728,add c mul div 1 134217728 pow x 27
290,588129171,12*x*cos(3*x) + 3*y*cos(3*x) - sin(3*x)*y' - 4*sin(3*x) - 36*cos(3*x) = 0,add add add add mul -36 cos mul 3 x mul -4 sin mul 3 x mul mul -1 y' sin mul 3 x mul mul 3 cos mul 3 x y mul mul 12 x cos mul 3 x,c*sin(3*x) - 4*x + 12,add add 12 mul -4 x mul c sin mul 3 x
291,8631633,9*x^10 - 8*x*y' + 8*y + 3 = 0,add add add 3 mul 8 y mul 9 pow x 10 mul mul -8 x y',c*x + x^10/8 + x - 3/8,add add add div -3 8 x mul div 1 8 pow x 10 mul c x
292,5373670,x + 50*y' + 50 = 0,add add 50 x mul 50 y',c - x^2/100 - x,add sub c x mul div -1 100 pow x 2
293,8252748,8*y' + 9 = 0,add 9 mul 8 y',c - 9*x/8,add c mul div -9 8 x
294,994463998,256*y' + 127 = 0,add 127 mul 256 y',c - 127*x/256,add c mul div -127 256 x
295,1541595,-3*y^2 + 10*y' = 0,add mul -3 pow y 2 mul 10 y',-4/(c + 6*x/5),div -4 add c mul div 6 5 x
296,9782088,x^2*y' + 5 = 0,add 5 mul pow x 2 y',3 - (c*x - 5)/x,add 3 mul div -1 x add -5 mul c x
297,4705040,x*y' - y + cos(4) + 5 = 0,add add sub 5 y mul x y' cos 4,c*x - x + cos(4) + 5,add add sub 5 x mul c x cos 4
298,8458512,-x*y' - y = 0,add mul -1 y mul mul -1 x y',(-x + (-x*(c - x) + x)/x)/x,mul pow x -1 add mul -1 x mul pow x -1 add x mul mul -1 x sub c x
299,7956917,x*sin(1) + 2*y' = 0,add mul 2 y' mul x sin 1,c - x^2*sin(1)/4,add c mul mul div -1 4 pow x 2 sin 1
300,1087165,x^3*y' - 3*x^2*y + 9*x^2 - 3*y' = 0,add add add mul -3 y' mul 9 pow x 2 mul pow x 3 y' mul mul -3 pow x 2 y,c*(3 - x^3) + 3,add 3 mul c sub 3 pow x 3
301,636643094,x*y' + y*sin(3) = 0,add mul x y' mul y sin 3,(c/x)^sin(3),pow div c x sin 3
302,343295084,4*x^3*y - y' = 0,add mul -1 y' mul mul 4 pow x 3 y,e^(c + x^4),exp add c pow x 4
303,7664106,x*y' - y - 5 = 0,add sub -5 y mul x y',c*x + x/4 - 5,add add -5 mul div 1 4 x mul c x
304,695407163,6*x*y' + 3*y + 4*y' = 0,add add mul 3 y mul 4 y' mul mul 6 x y',c/sqrt(-3*x - 2),mul c pow add -2 mul -3 x div -1 2
305,7193646,-15*y^2*ln(x) - 15*y^2 + y' = 0,add add mul -15 pow y 2 mul mul -15 pow y 2 log x y',1/(15*(c + ln(x^(-x)))),div div 1 15 add c log pow x mul -1 x
306,2595923,9*3^x*y^2*ln(3) + y' = 0,add mul mul mul 9 pow 3 x pow y 2 log 3 y',3/(3^(x + 3) + c),div 3 add c pow 3 add 3 x
307,1915193,125*y*sin(125*x - 625) + cos(125*x - 625)*y' = 0,add mul y' cos add -625 mul 125 x mul mul 125 y sin add -625 mul 125 x,c*cos(125*x - 625),mul c cos add -625 mul 125 x
308,692118643,16777216*x*y' - 16777216*y + 1 = 0,add add 1 mul -16777216 y mul mul 16777216 x y',c*x + 1/16777216,add div 1 16777216 mul c x
309,41430683,x*sin(3)*y' - y*sin(3) + 2*y' = 0,add add mul 2 y' mul mul -1 y sin 3 mul mul x y' sin 3,c*(x + 2/sin(3)),mul c add x div 2 sin 3
310,673608256,x*y' + y + 23 = 0,add add 23 mul x y' y,c/x - 23,add -23 div c x
311,599342898,x*y' - y - 8 + e^(2) = 0,add add sub -8 y mul x y' exp 2,c*x - x - 8 + e^(2),add add sub -8 x mul c x exp 2
312,566174785,-3^(x^x)*x^x*(ln(x) + 1)*ln(3) + y' - 1 = 0,add add -1 mul mul mul mul -1 pow 3 pow x x pow x x add 1 log x log 3 y',3^(x^x) + c + x,add add c x pow 3 pow x x
313,868738,-12*x^11 + y' = 0,add mul -12 pow x 11 y',c + x^12,add c pow x 12
314,7987291,x*ln(x)*y' + 4*y = 0,add mul 4 y mul mul x y' log x,c/ln(x)^4,mul c pow log x -4
315,9828109,18*x^4 + 6*x*y' - 6*y + 1 = 0,add add add 1 mul -6 y mul 18 pow x 4 mul mul 6 x y',c*x - x^4 + 1/6,add sub div 1 6 pow x 4 mul c x
316,475119990,5*x*ln(5*x - 3*y + 12) + 3*x*y' - 5*x*ln(3) - 5*x - 3*y*ln(5*x - 3*y + 12) + 3*y*ln(3) + 12*ln(5*x - 3*y + 12) - 12*ln(3) = 0,add add add add add add add mul -12 log 3 mul -5 x mul 12 log add add 12 mul -3 y mul 5 x mul mul -5 x log 3 mul mul -3 y log add add 12 mul -3 y mul 5 x mul mul 3 x y' mul mul 3 y log 3 mul mul 5 x log add add 12 mul -3 y mul 5 x,5*x/3 - e^(c*x) + 4,add sub 4 exp mul c x mul div 5 3 x
317,45524,25*sin(25*x/4 + 5) + 4*y' = 0,add mul 4 y' mul 25 sin add 5 mul div 25 4 x,c + cos(25*x/4 + 5),add c cos add 5 mul div 25 4 x
318,602382171,14*x^2 + 5*x*y' - 5*y = 0,add add mul -5 y mul 14 pow x 2 mul mul 5 x y',x*(c - 14*x/5),mul x add c mul div -14 5 x
319,336683735,-x*y*ln(2)*ln(y/x) + x*y' - y = 0,add add mul -1 y mul x y' mul mul mul mul -1 x y log 2 log mul pow x -1 y,3^(2^(c + x))*x,mul x pow 3 pow 2 add c x
320,4004993,-y^2 + y' = 0,add mul -1 pow y 2 y',-2/(c + 2*x),div -2 add c mul 2 x
321,984880834,y' - 625 = 0,add -625 y',c + 625*x,add c mul 625 x
322,3930577,-2*x + y' + 7 = 0,add add 7 mul -2 x y',c + x^2 - 7*x,add add c pow x 2 mul -7 x
323,2559418,3*y^2 + 4*y' = 0,add mul 3 pow y 2 mul 4 y',1/(c + 3*x/4),pow add c mul div 3 4 x -1
324,498053844,x*y' - y*ln(-y/x)*ln(ln(-y/x) - 2*ln(2)) + y*ln(-y/x)*ln(ln(3)) + 2*y*ln(2)*ln(ln(-y/x) - 2*ln(2)) - y - 2*y*ln(2)*ln(ln(3)) = 0,add add add add add mul -1 y mul x y' mul mul y log mul div -1 x y log log 3 mul mul mul -1 y log mul div -1 x y log add mul -2 log 2 log mul div -1 x y mul mul mul -2 y log 2 log log 3 mul mul mul 2 y log 2 log add mul -2 log 2 log mul div -1 x y,-4*3^e^(c*x)*x,mul mul -4 x pow 3 exp mul c x
325,2887334,x^4*y' - 30*y*ln(2) = 0,add mul pow x 4 y' mul mul -30 y log 2,4^(c - 5/x^3),pow 4 add c mul -5 pow x -3
326,7574482,x*y' - x - y - 5 = 0,add sub sub -5 x y mul x y',x*(c + ln(x)) - 5,add -5 mul x add c log x
327,282063797,2*x*y' + 2*y - 31*y' = 0,add add mul -31 y' mul 2 y mul mul 2 x y',c/(2*x - 31),div c add -31 mul 2 x
328,8267107,-y*ln(-sin(4)) + y' = 0,add mul mul -1 y log mul -1 sin 4 y',(-sin(4))^(c + x),pow mul -1 sin 4 add c x
329,9009938,y*ln(5) + 5*y' = 0,add mul 5 y' mul y log 5,c/5^(x/5),mul c pow 5 mul div -1 5 x
330,8318991,x*y' + 3*x - 4*y - 24 = 0,add add add -24 mul -4 y mul 3 x mul x y',c*x^4 + x - 6,add add -6 x mul c pow x 4
331,5915721,x^2 - x*y' + y - 3 = 0,add add add -3 pow x 2 mul mul -1 x y' y,-x*(c - x) + 3,add 3 mul mul -1 x sub c x
332,669697,16*y' - 1 = 0,add -1 mul 16 y',c + x/16,add c mul div 1 16 x
333,9467823,x^x*(ln(x) + 1) + y' + 11 = 0,add add 11 mul pow x x add 1 log x y',c - 11*x - x^x,add sub c pow x x mul -11 x
334,6863355,-2*x + (2 - 2*y')*(x - y) - 1 = 0,add add -1 mul -2 x mul add 2 mul -2 y' sub x y,x - sqrt(x*(c/x + x) + x),sub x sqrt add x mul x add x div c x
335,3445981,x*y' - y - 1 = 0,add sub -1 y mul x y',c*x - 5*x - 1,add add -1 mul -5 x mul c x
336,2536169,5*x*y^4*y' - y^5 - 3 = 0,add sub -3 pow y 5 mul mul mul 5 x pow y 4 y',(c*x - 3)^(1/5),pow add -3 mul c x div 1 5
337,560309484,x*y' - y*ln(6 - y) + 6*ln(6 - y) = 0,add add mul 6 log sub 6 y mul x y' mul mul -1 y log sub 6 y,6 - 2^(c*x),sub 6 pow 2 mul c x
338,222195744,2*x*y' + y = 0,add mul mul 2 x y' y,-3*sqrt(15)*sqrt(c*x)/(5*x),mul div mul div -3 5 sqrt 15 x sqrt mul c x
339,4087011,x*y' + 32*y = 0,add mul 32 y mul x y',c/x^32,mul c pow x -32
340,3867572,sqrt(5)*x*y' - 5*y = 0,add mul -5 y mul mul x sqrt 5 y',(c*x + 2*x)^(sqrt(5)),pow add mul 2 x mul c x sqrt 5
341,4230884,72*x^2 + y' = 0,add mul 72 pow x 2 y',c - 24*x^3,add c mul -24 pow x 3
342,326851483,-x*y*ln(5) + x*y' - y = 0,add add mul -1 y mul x y' mul mul mul -1 x y log 5,5^(c + x)*x,mul x pow 5 add c x
