id,equ_str,equ_prefix,sol_str,sol_prefix
640,x*y' + 19*x - 2*y = 0,add add mul -2 y mul 19 x mul x y',c*x^2 + 19*x,add mul 19 x mul c pow x 2
18561,-8*x + y' - 25 = 0,add add -25 mul -8 x y',c + (-4*x - 1)*(-x - 6),add c mul add -1 mul -4 x sub -6 x
22644,x*y' - 5*y*ln(y) = 0,add mul x y' mul mul -5 y log y,2^(c*x^5),pow 2 mul c pow x 5
21102,x + 12*y' = 0,add x mul 12 y',c - x^2/24,add c mul div -1 24 pow x 2
18398,x*y' + 4*y - y' = 0,add add mul -1 y' mul 4 y mul x y',c/(2*x - 2)^4,mul c pow add -2 mul 2 x -4
22061,32*x^4*y*y' + 3 = 0,add 3 mul mul mul 32 pow x 4 y' y,sqrt(c + 1/(16*x^3)),sqrt add c mul div 1 16 pow x -3
9853,x^2*ln(3) - x*y*ln(3) + x*y' - y = 0,add add add mul -1 y mul x y' mul pow x 2 log 3 mul mul mul -1 x y log 3,3^x*c*x + x,add x mul mul c x pow 3 x
27768,3*7^x*y^2*ln(7) - 3*y^2 - 2*y' = 0,add add mul -3 pow y 2 mul -2 y' mul mul mul 3 pow 7 x pow y 2 log 7,2/(-3*7^x + c + 3*x),div 2 add add c mul -3 pow 7 x mul 3 x
11505,3*x + y*y' = 0,add mul 3 x mul y' y,sqrt(c - 3*x^2),sqrt add c mul -3 pow x 2
18388,5*x^4 + 4*y' - 4 = 0,add add -4 mul 4 y' mul 5 pow x 4,c - x^5/4 + x,add add c x mul div -1 4 pow x 5
953,x*ln(x^(-2))*y' - 2*y*ln(x^(-2)) + 2*y = 0,add add mul 2 y mul mul -2 y log pow x -2 mul mul x y' log pow x -2,c*x^2*ln(x^(-2)),mul mul c pow x 2 log pow x -2
9535,4*x^2 + 16*x*y' - 16*y + 1 = 0,add add add 1 mul -16 y mul 4 pow x 2 mul mul 16 x y',x*(c - x/4 + 1/(16*x)),mul x add add c mul div -1 4 x div div 1 16 x
10337,x^2 - x*e^(4)*e^(y)*y' + e^(4)*e^(y) + 3 = 0,add add add 3 pow x 2 mul exp 4 exp y mul mul mul mul -1 x y' exp 4 exp y,ln(x*(c + x) - 3) - 4,add -4 log add -3 mul x add c x
12490,12*(-4*x - 3)^2 + y' + 1 = 0,add add 1 mul 12 pow add -3 mul -4 x 2 y',c - x + (-4*x - 3)^3,sub add c pow add -3 mul -4 x 3 x
26964,3*x*y' - y^2*cos(3) + 5*y^2 + 3*y = 0,add add add mul 3 y mul 5 pow y 2 mul mul -1 pow y 2 cos 3 mul mul 3 x y',3/(c*x - 5 + cos(3)),div 3 add add -5 mul c x cos 3
31393,2*x + 2*y' + 1 = 0,add add 1 mul 2 x mul 2 y',c - x^2/2 - x/2,add add c mul div -1 2 x mul div -1 2 pow x 2
28967,x*y' + y = 0,add mul x y' y,64/(3*(c*x + x)),div div 64 3 add x mul c x
7411,x^2 - x*y' + y + 11 = 0,add add add 11 pow x 2 mul mul -1 x y' y,c*x + x^2 - 11,add add -11 pow x 2 mul c x
22470,6*x*y + 6*x + 5*y' = 0,add add mul 5 y' mul 6 x mul mul 6 x y,c*e^(-3*x^2/5) - 1,add -1 mul c exp mul div -3 5 pow x 2
5927,e^(x - 2) + y' - 1 = 0,add add -1 y' exp add -2 x,c + x - e^(x - 2),sub add c x exp add -2 x
4678,y^2*e^(x) + y^2 + 3*y' = 0,add add pow y 2 mul 3 y' mul pow y 2 exp x,3/(c + x + e^(x)),div 3 add add c x exp x
20154,x*y' + y*ln(y) + 3*y = 0,add add mul 3 y mul x y' mul y log y,e^(c/x - 3),exp add -3 div c x
188,-y*ln(2) + y' + 4*ln(2) = 0,add add mul 4 log 2 mul mul -1 y log 2 y',2^(c + x) + 4,add 4 pow 2 add c x
29891,x*y' - y - 2 = 0,add sub -2 y mul x y',c*x - x - 2,add sub -2 x mul c x
32501,x*y' - y = 0,add mul -1 y mul x y',c*x - 3*x/4,add mul div -3 4 x mul c x
5334,x^2 - x*y' + y - 3 = 0,add add add -3 pow x 2 mul mul -1 x y' y,c*x + x^2 - x + 3,add sub add 3 pow x 2 x mul c x
16971,2*x + 5*y' - 7 = 0,add add -7 mul 2 x mul 5 y',c - x*(x/5 - 2/5) + x,add add c x mul mul -1 x add div -2 5 mul div 1 5 x
22341,x*y' + y - 8*sin(4)*y' = 0,add add mul x y' mul mul -8 y' sin 4 y,c/(x/sin(4) - 8),div c add -8 div x sin 4
9841,x*y' - 2*y - 2*sin(1) = 0,add add mul -2 y mul -2 sin 1 mul x y',c*x^2 - sin(1),add mul -1 sin 1 mul c pow x 2
20050,x^3 + 4*x*y' - 4*x - 8*y + 32 = 0,add add add add 32 pow x 3 mul -8 y mul -4 x mul mul 4 x y',-x^2*(c + x)/4 - x + 4,add sub 4 x mul mul div -1 4 pow x 2 add c x
18365,x^2*y' - 2*x*y + 8*x - y' = 0,add add add mul -1 y' mul 8 x mul pow x 2 y' mul mul -2 x y,c*x*(-x/4 + 1/(4*x)) + 4,add 4 mul mul c x add mul div -1 4 x div div 1 4 x
23174,2*x*y' + x - 4*y + 20 = 0,add add add 20 x mul -4 y mul mul 2 x y',c*x^2 + x/2 + 5,add add 5 mul div 1 2 x mul c pow x 2
10990,x*y^2 + x*y' + 32*y^2 + 2*y = 0,add add add mul 2 y mul 32 pow y 2 mul x pow y 2 mul x y',-1/(x*(c*x + 1) + 16),div -1 add 16 mul x add 1 mul c x
22328,25*x^2 - x*y' + y = 0,add add mul 25 pow x 2 mul mul -1 x y' y,x*(c + 25*x),mul x add c mul 25 x
23801,4*x^5 - x*y' + y + 2 = 0,add add add 2 mul 4 pow x 5 mul mul -1 x y' y,x*(c + x^4) - 2,add -2 mul x add c pow x 4
14469,x*y' - y - 10 = 0,add sub -10 y mul x y',c*x - 21*x/5 - 10,add add -10 mul div -21 5 x mul c x
4040,-2*6^(x + 4)*ln(6) + y' + 2 = 0,add add 2 mul mul -2 pow 6 add 4 x log 6 y',2*6^(x + 4) + c - 2*x,add add c mul -2 x mul 2 pow 6 add 4 x
3566,x^2*cos(x) - 2*x*sin(x) - y*cos(x) + sin(x)*y' - 5*cos(x) = 0,add add add add mul -5 cos x mul pow x 2 cos x mul y' sin x mul mul -1 cos x y mul mul -2 x sin x,c*sin(x) + x^2 - 5,add add -5 pow x 2 mul c sin x
14217,-2*x*ln(3) + ln(3)*y' - 1 = 0,add add -1 mul y' log 3 mul mul -2 x log 3,x^2 + (c + x)/ln(3),add pow x 2 mul pow log 3 -1 add c x
18855,2*x^2*y' - 2*x*y' - 2*y + 1 = 0,add add add 1 mul -2 y mul mul -2 x y' mul mul 2 pow x 2 y',(c*(x - 1) + x/2)/x,mul pow x -1 add mul div 1 2 x mul c add -1 x
1202,-5^(x^2) + 2*x*y*ln(5) - y' = 0,add sub mul -1 pow 5 pow x 2 y' mul mul mul 2 x y log 5,-5^(x^2)*(c + x),mul mul -1 pow 5 pow x 2 add c x
11857,2*x^2*ln(2) + 6*x*y*ln(2) + 3*y' + 1 = 0,add add add 1 mul 3 y' mul mul 2 pow x 2 log 2 mul mul mul 6 x y log 2,-x/3 + c/2^(x^2),add mul div -1 3 x mul c pow 2 mul -1 pow x 2
28968,2*y^2 + y' = 0,add mul 2 pow y 2 y',1/(c + 2*x - 10),pow add add -10 c mul 2 x -1
13599,x*y' + 42*y = 0,add mul 42 y mul x y',c/x^42,mul c pow x -42
17930,x*y' - 6*x - 3*y = 0,add add mul -6 x mul -3 y mul x y',x*(c*x^2 - 3),mul x add -3 mul c pow x 2
27936,x^2 - 6*x*y' + 6*y = 0,add add pow x 2 mul 6 y mul mul -6 x y',-x^2*(c/x - 2)/12,mul mul div -1 12 pow x 2 add -2 div c x
23748,-y^2 + sin(2)*y' = 0,add mul -1 pow y 2 mul y' sin 2,sin(2)/(c - x),mul pow sub c x -1 sin 2
18801,y*sin(x + 1) - 2*cos(x + 1)^2 + cos(x + 1)*y' = 0,add add mul -2 pow cos add 1 x 2 mul y' cos add 1 x mul y sin add 1 x,(c + 2*x)*cos(x + 1),mul add c mul 2 x cos add 1 x
5648,sqrt(3)*y' + 9 = 0,add 9 mul sqrt 3 y',3*sqrt(3)*(c - x),mul mul 3 sqrt 3 sub c x
1322,64*x*y' - 64*y - 1 = 0,add add -1 mul -64 y mul mul 64 x y',c*x - 1/64,add div -1 64 mul c x
7525,3*x*y' - 3*y - 8 = 0,add add -8 mul -3 y mul mul 3 x y',c*x - 8/3,add div -8 3 mul c x
17802,x*y' + 3*x - 4*y + 32 = 0,add add add 32 mul -4 y mul 3 x mul x y',c*x^4 + x + 8,add add 8 x mul c pow x 4
28995,3*3^x*ln(3) + 6*x + 2*y' = 0,add add mul 2 y' mul 6 x mul mul 3 pow 3 x log 3,-3*3^x/2 + c - 3*x^2/2,add add c mul div -3 2 pow 3 x mul div -3 2 pow x 2
26833,4*x*y' - 4*y + 1 = 0,add add 1 mul -4 y mul mul 4 x y',c*x + x/4 + 1/4,add add div 1 4 mul div 1 4 x mul c x
25328,2*x*cos(x^2) + y' = 0,add mul mul 2 x cos pow x 2 y',c - sin(x^2),sub c sin pow x 2
4391,2*x + y' - 4 = 0,add add -4 mul 2 x y',c - x*(x - 2) + 2*x,add add c mul 2 x mul mul -1 x add -2 x
25810,x*y' + 3*y - 3 = 0,add add -3 mul 3 y mul x y',c/x^3 + 1,add 1 mul c pow x -3
21444,2*(y + 7)*y' + 1 = 0,add 1 mul mul 2 add 7 y y',sqrt(c - x) - 7,add -7 sqrt sub c x
7112,x*y' + 2*y + 16 = 0,add add 16 mul 2 y mul x y',c/x^2 - 8,add -8 mul c pow x -2
7468,4*x^2*y' - 8*x*y + 3*y' = 0,add add mul 3 y' mul mul -8 x y mul mul 4 pow x 2 y',c*(x*(4*x - 1) + x + 3),mul c add add 3 x mul x add -1 mul 4 x
11642,x*y' - y + 8 = 0,add sub 8 y mul x y',c*x + 2*x + 8,add add 8 mul 2 x mul c x
16637,x*y' - y - 32 = 0,add sub -32 y mul x y',c*x - 8*x - 32,add add -32 mul -8 x mul c x
3211,x^2 - x*y' + y - 3 = 0,add add add -3 pow x 2 mul mul -1 x y' y,x*(c + x) - x + 3,add sub 3 x mul x add c x
32770,10*x^3*y^2 + y^2 + y' = 0,add add pow y 2 mul mul 10 pow x 3 pow y 2 y',2/(c + 5*x^4 + 2*x),div 2 add add c mul 2 x mul 5 pow x 4
3308,x*y' - y + 25 = 0,add sub 25 y mul x y',c*x - 4*x + 25,add add 25 mul -4 x mul c x
28086,-4*x^3 + y' - 3 = 0,add add -3 mul -4 pow x 3 y',c + x^4 + 3*x,add add c pow x 4 mul 3 x
9527,x*y' - y - 1 = 0,add sub -1 y mul x y',-x*(c - 2/x) + x - 3,add add -3 x mul mul -1 x add c div -2 x
2081,2*x^2*y' - 4*x*y - 16*x + y' = 0,add add add mul -16 x mul mul -4 x y mul mul 2 pow x 2 y' y',c*(4*x^2 + 2) - 4,add -4 mul c add 2 mul 4 pow x 2
15105,4*x - 3*y' - 30 = 0,add add -30 mul -3 y' mul 4 x,c + x*(2*x/3 - 10 - 1/x),add c mul x add sub -10 pow x -1 mul div 2 3 x
20766,3^x*ln(3) - x^x*(ln(x) + 1) + y' + 1 = 0,add add add 1 mul pow 3 x log 3 mul mul -1 pow x x add 1 log x y',-3^x + c - x + x^x,sub sub add c pow x x x pow 3 x
28234,16*x^2 - x*y' + y = 0,add add mul 16 pow x 2 mul mul -1 x y' y,x*(c + 16*x),mul x add c mul 16 x
12989,x*y' + 2*y + 8 = 0,add add 8 mul 2 y mul x y',-3 + (c/x - x)/x,add -3 mul pow x -1 add mul -1 x div c x
28210,x^15*y' + 14 = 0,add 14 mul pow x 15 y',c + x^(-14),add c pow x -14
5568,-4*sqrt(x)*y*y' + 16*sqrt(x)*e^(3)*y' + 1 = 0,add add 1 mul mul mul -4 sqrt x y' y mul mul mul 16 sqrt x y' exp 3,sqrt(c + sqrt(x)) + 4*e^(3),add sqrt add c sqrt x mul 4 exp 3
7984,-2*y*ln(5) + y' + 14*ln(5) = 0,add add mul 14 log 5 mul mul -2 y log 5 y',5^(c + 2*x) + 7,add 7 pow 5 add c mul 2 x
25130,-y*ln(2) + y' = 0,add mul mul -1 y log 2 y',-2^(c + x)/5,mul div -1 5 pow 2 add c x
30020,20*2^x*ln(2) - 5*y' + 6 = 0,add add 6 mul -5 y' mul mul 20 pow 2 x log 2,4*2^x + c + 6*x/5,add add c mul 4 pow 2 x mul div 6 5 x
8178,6*x + e^(y)*y' + 15 = 0,add add 15 mul 6 x mul y' exp y,ln(c - 3*x*(x + 5)),log add c mul mul -3 x add 5 x
18762,x*y' - 2*y*ln(-y/x) - y + 2*y*ln(18) = 0,add add add mul -1 y mul x y' mul mul -2 y log mul div -1 x y mul mul 2 y log 18,-18*2^(c*x^2)*x,mul mul -18 x pow 2 mul c pow x 2
13043,x*e^(y)*y' - e^(y) + 4 = 0,add sub 4 exp y mul mul x y' exp y,ln((c*x + x)*e^(-2) + 4),log add 4 mul add x mul c x exp -2
27125,y' - 5 - sin(4) = 0,add sub -5 sin 4 y',c + 2*x + x*(sin(4) + 3),add add c mul 2 x mul x add 3 sin 4
17527,-x^5*sin(x) + 5*x^4*cos(x) + y' = 0,add add mul mul -1 pow x 5 sin x mul mul 5 pow x 4 cos x y',c - x^5*cos(x),add c mul mul -1 pow x 5 cos x
31015,x*y' + y*ln(4 - y) - 4*ln(4 - y) = 0,add add mul -4 log sub 4 y mul x y' mul y log sub 4 y,4 - 5^(c/x),sub 4 pow 5 div c x
6740,x*y' + x - 2*y - 8 = 0,add add add -8 x mul -2 y mul x y',-2*x*(c*x + x) + x - 4,add add -4 x mul mul -2 x add x mul c x
15530,-6*x + y' + 6 = 0,add add 6 mul -6 x y',c + 3*(x - 1)^2,add c mul 3 pow add -1 x 2
28561,x^2*y' - 25 = 0,add -25 mul pow x 2 y',c + (25*x - 25)/x,add c mul pow x -1 add -25 mul 25 x
7747,2*x^2 - x*y' + y - 5 = 0,add add add -5 mul 2 pow x 2 mul mul -1 x y' y,x*(c + 2*x + (5 - x)/x),mul x add add c mul 2 x mul pow x -1 sub 5 x
31161,3*x^2 - x*y' + y - sin(2) = 0,add add add mul -1 sin 2 mul 3 pow x 2 mul mul -1 x y' y,x*(c + 3*x) + sin(2),add mul x add c mul 3 x sin 2
6193,8*x^2 + x*y' - y - 4 = 0,add add sub -4 y mul 8 pow x 2 mul x y',-8*x*(c + x) - 4,add -4 mul mul -8 x add c x
10545,5*x*y' + 5*y + 7*y' = 0,add add mul 5 y mul 7 y' mul mul 5 x y',c/(5*x + 7),div c add 7 mul 5 x
4840,y*ln(5) + y' + 3*ln(5) = 0,add add mul 3 log 5 mul y log 5 y',5^(6 - x)*c - 3,add -3 mul c pow 5 sub 6 x
18840,4*x*y' - 4*y + 7 = 0,add add 7 mul -4 y mul mul 4 x y',c*x + x/4 + 7/4,add add div 7 4 mul div 1 4 x mul c x
30374,x*y' + y - (-ln(4) - 1)^3*y' = 0,add add mul x y' mul mul -1 pow sub -1 log 4 3 y' y,c/(x - (-ln(4) - 1)^3),div c sub x pow sub -1 log 4 3
12276,e^(3)*y' + 16 = 0,add 16 mul y' exp 3,16*(c - x)*e^(-3),mul mul 16 sub c x exp -3
5164,x*y' + 3*y = 0,add mul 3 y mul x y',(c/x + 5/x)^3,pow add div 5 x div c x 3
2221,2*x*y^2 + 3*y^2 - 2*y' = 0,add add mul -2 y' mul 3 pow y 2 mul mul 2 x pow y 2,-3/(c + 3*x*(x + 3)/2),div -3 add c mul mul div 3 2 x add 3 x
5047,x*y' + y - 4*y' = 0,add add mul -4 y' mul x y' y,x/((x - 4)*(c*x - x)),div div x add -4 x add mul -1 x mul c x
6538,-x*y' - y = 0,add mul -1 y mul mul -1 x y',-x*(c/x^2 - 1) - x,add mul -1 x mul mul -1 x add -1 mul c pow x -2
32945,2*x*y' - 2*y + y' = 0,add add mul -2 y mul mul 2 x y' y',c*(2*x^2 + x)/x,mul div c x add x mul 2 pow x 2
21250,-3^(x^2)*y' + 8*x*ln(3) = 0,add mul mul -1 pow 3 pow x 2 y' mul mul 8 x log 3,c - 4/3^(x^2),add c mul -4 pow 3 mul -1 pow x 2
13572,-5*2^(x^5)*x^4*ln(2) + y' = 0,add mul mul mul -5 pow 2 pow x 5 pow x 4 log 2 y',2^(x^5) + c,add c pow 2 pow x 5
9681,8*x^2*y - x*y' - y = 0,add add mul -1 y mul mul -1 x y' mul mul 8 pow x 2 y,c*e^(4*x^2)/x,mul div c x exp mul 4 pow x 2
6534,3*x*y' - 3*y + 25 = 0,add add 25 mul -3 y mul mul 3 x y',c*x + 25/3,add div 25 3 mul c x
431,x^x*(ln(x) + 1)*y + x^x*y' + 5*y' = 0,add add mul 5 y' mul pow x x y' mul mul pow x x add 1 log x y,c/(x^x + 5),div c add 5 pow x x
11832,-2*x - sin(x + 4) + y' - 2 = 0,add add sub -2 sin add 4 x mul -2 x y',c + x^2 + 2*x - cos(x + 4),add sub add c pow x 2 cos add 4 x mul 2 x
13096,-2*y*ln(5) + 3*y' = 0,add mul 3 y' mul mul -2 y log 5,5^(2*x/3 + 2)*c,mul c pow 5 add 2 mul div 2 3 x
28481,4*3^(x + 1)*ln(3) + y' = 0,add mul mul 4 pow 3 add 1 x log 3 y',-4*3^(x + 1) + c,add c mul -4 pow 3 add 1 x
2687,cos(x) + y' - 5 = 0,add add -5 y' cos x,c + 5*x - sin(x),add sub c sin x mul 5 x
512,2*x - 2*y' + 5 = 0,add add 5 mul -2 y' mul 2 x,c - x*(5 - x)/2 + 5*x,add add c mul 5 x mul mul div -1 2 x sub 5 x
5771,x^2 + x*y' - y + 5 = 0,add sub add 5 pow x 2 y mul x y',c*x - x^2 + 5,add sub 5 pow x 2 mul c x
5908,8*x - 5*y' + 5 = 0,add add 5 mul -5 y' mul 8 x,x*(4*x/5 + (c + x)/x),mul x add mul div 4 5 x mul pow x -1 add c x
25277,10*2^x - y*ln(2) + y' = 0,add add mul 10 pow 2 x mul mul -1 y log 2 y',5*2^x*(c - 2*x),mul mul 5 pow 2 x add c mul -2 x
14640,x^2 - x*y' + y + sin(5) + 1 = 0,add add add add 1 pow x 2 mul mul -1 x y' y sin 5,x*(c + x - 1/x) - sin(5),add mul -1 sin 5 mul x sub add c x pow x -1
15363,-5*y + y' - 15 = 0,add add -15 mul -5 y y',c*e^(5*x) - 3,add -3 mul c exp mul 5 x
1901,-6*y*ln(2) + y' - 24*ln(2) = 0,add add mul -24 log 2 mul mul -6 y log 2 y',-4^(c + 3*x) - 4,sub -4 pow 4 add c mul 3 x
22247,3*x - y - 3*y' + 13 = 0,add add sub 13 y mul -3 y' mul 3 x,c*e^(-x/3) + 3*x + 4,add add 4 mul 3 x mul c exp mul div -1 3 x
29392,3*x^2 - x*y' + y + 3 = 0,add add add 3 mul 3 pow x 2 mul mul -1 x y' y,-3*x*(c - x) - 3,add -3 mul mul -3 x sub c x
10453,5^x + 5^x*ln(5) + 5*x - y - y' + 15 = 0,add add sub sub add 15 pow 5 x y' y mul 5 x mul pow 5 x log 5,5^x + 5*x - e^(c - x) + 10,add sub add 10 pow 5 x exp sub c x mul 5 x
4072,x*y' - x - 2*y - 1 = 0,add add sub -1 x mul -2 y mul x y',x*(c*x - (x + 1/2)/x),mul x add mul c x mul div -1 x add div 1 2 x
33106,20*x^3 - x*y' + y = 0,add add mul 20 pow x 3 mul mul -1 x y' y,x^2*(c/x + 10*x),mul pow x 2 add mul 10 x div c x
19217,x*y' + 5 = 0,add 5 mul x y',ln(c/x^5),log mul c pow x -5
9064,6*x - 3*y' + 20 = 0,add add 20 mul -3 y' mul 6 x,c + x^2 + 20*x/3,add add c pow x 2 mul div 20 3 x
27838,x*y' + y + 7 = 0,add add 7 mul x y' y,-1 + (c - 6*x)/x,add -1 mul pow x -1 add c mul -6 x
14942,x*ln(x^2)*y' - y*ln(x^2) - 2*y = 0,add add mul -2 y mul mul -1 y log pow x 2 mul mul x y' log pow x 2,c*x*ln(x^2),mul mul c x log pow x 2
20816,x*y' + y + sqrt(5) = 0,add add sqrt 5 mul x y' y,c/x - sqrt(5),add mul -1 sqrt 5 div c x
21027,16*x*ln(5) + 16*y*ln(5) + y' + 1 = 0,add add add 1 mul mul 16 x log 5 mul mul 16 y log 5 y',5^(c - 16*x) - x,sub pow 5 add c mul -16 x x
24409,4*x^2*cos(x) - x*y' + y = 0,add add mul mul -1 x y' mul mul 4 pow x 2 cos x y,c*x + 4*x*sin(x),add mul c x mul mul 4 x sin x
20066,4*x*y^2 + y^2 - 2*y' = 0,add add pow y 2 mul -2 y' mul mul 4 x pow y 2,-2/(c + 2*x^2 + x),div -2 add add c x mul 2 pow x 2
27242,5*x^2 + 3*x*y' - 3*y = 0,add add mul -3 y mul 5 pow x 2 mul mul 3 x y',-5*x*(c + x)/3,mul mul div -5 3 x add c x
4749,-3*x*y*ln(2) + x*y' - y = 0,add add mul -1 y mul x y' mul mul mul -3 x y log 2,2^(3*x + 3)*c*x,mul mul c x pow 2 add 3 mul 3 x
30517,-y + y' = 0,add mul -1 y y',2*e^(c + x),mul 2 exp add c x
21466,(-3^x*ln(3) + y')*e^(-3^x + y) - 1 = 0,add -1 mul add mul mul -1 pow 3 x log 3 y' exp add mul -1 pow 3 x y,3^x + ln(c + x),add pow 3 x log add c x
14094,2*x^5 + x*y' - 3*y + 12 = 0,add add add 12 mul -3 y mul 2 pow x 5 mul x y',x^3*(c - x^2) + 4,add 4 mul pow x 3 sub c pow x 2
7414,3*x^2 - 5*x*y' + 5*y = 0,add add mul 3 pow x 2 mul 5 y mul mul -5 x y',x*(c + 3*x/5) + x,add x mul x add c mul div 3 5 x
8845,6*x^2 - x - 2*y' = 0,add add mul -1 x mul -2 y' mul 6 pow x 2,c + x*(x^2 - x/4),add c mul x add pow x 2 mul div -1 4 x
30892,x^3*y' - 20*y*ln(2) = 0,add mul pow x 3 y' mul mul -20 y log 2,4^(c - 5/x^2),pow 4 add c mul -5 pow x -2
4480,3*x*(9*x)^x*(ln(9*x) + 1) + 3*(9*x)^x + y' - 1 = 0,add add add -1 mul 3 pow mul 9 x x mul mul mul 3 x pow mul 9 x x add 1 log mul 9 x y',c - 3*x*(9*x)^x + x,add add c x mul mul -3 x pow mul 9 x x
20754,-y*ln(2) + y' + 25*ln(2) = 0,add add mul 25 log 2 mul mul -1 y log 2 y',25 - 5*2^(c + x),add 25 mul -5 pow 2 add c x
3979,2*x + y' - 3 = 0,add add -3 mul 2 x y',c + x - (x - 1)^2,sub add c x pow add -1 x 2
20930,x*y' + y + 8*y' = 0,add add mul 8 y' mul x y' y,c/(-5*x - 40),div c add -40 mul -5 x
20482,x^2*y' + 60 = 0,add 60 mul pow x 2 y',4*(c*x + 15)/x,mul div 4 x add 15 mul c x
9758,8*y' + 17 = 0,add 17 mul 8 y',c - 17*x/8,add c mul div -17 8 x
9564,27*x*y' - 27*y - 1 = 0,add add -1 mul -27 y mul mul 27 x y',c*x + x - 1/27,add add div -1 27 x mul c x
5589,x^2 - x*y' + y + 1 = 0,add add add 1 pow x 2 mul mul -1 x y' y,x*(c + x) - x - 1,add sub -1 x mul x add c x
18832,(-3)^(4*sqrt(5)/5)*y' + 1 = 0,add 1 mul pow -3 mul div 4 5 sqrt 5 y',c - x/(-3)^(4*sqrt(5)/5),add c mul mul -1 x pow -3 mul div -4 5 sqrt 5
16689,5*y' + 1 = 0,add 1 mul 5 y',c - x/5,add c mul div -1 5 x
18424,x*y' + y - y' = 0,add add mul -1 y' mul x y' y,c/(1/12 - x/12),div c add div 1 12 mul div -1 12 x
6632,x*y' - y - y' + 4 = 0,add sub sub 4 y' y mul x y',c*(x^2 - x)/x + 4,add 4 mul div c x sub pow x 2 x
13351,2*y' - 15 = 0,add -15 mul 2 y',c + 15*x/2,add c mul div 15 2 x
30449,2*x*y' + 2*y + 3*y' = 0,add add mul 2 y mul 3 y' mul mul 2 x y',c/(4*x + 6),div c add 6 mul 4 x
24516,(11*x)^x*(ln(11*x) + 1) + y' = 0,add mul pow mul 11 x x add 1 log mul 11 x y',c - (11*x)^x,sub c pow mul 11 x x
30218,x*y' + 2*x - 3*y = 0,add add mul -3 y mul 2 x mul x y',x^2*(c*x + 3*x) + x,add x mul pow x 2 add mul 3 x mul c x
15571,2*x^2*y' - 1 = 0,add -1 mul mul 2 pow x 2 y',c + (-2*x - 2)/(4*x),add c mul div div 1 4 x add -2 mul -2 x
21231,x*ln(x)*y' + x*ln(2)*y' + y = 0,add add mul mul x y' log 2 mul mul x y' log x y,c/ln(2*x),div c log mul 2 x
2955,5^x*y' - 2*ln(5)*cos(5) = 0,add mul pow 5 x y' mul mul -2 cos 5 log 5,c - 2*cos(5)/5^x,add c mul mul -2 pow 5 mul -1 x cos 5
11204,y*ln(2) + y' = 0,add mul y log 2 y',4^(5 - x/2)*c,mul c pow 4 add 5 mul div -1 2 x
12249,18*x*sin(9*x^2) - 2*x + y' + 1 = 0,add add add 1 mul -2 x mul mul 18 x sin mul 9 pow x 2 y',c + x^2 - x + cos(9*x^2),add sub add c pow x 2 x cos mul 9 pow x 2
33684,-9*x^2 + y' + 3 = 0,add add 3 mul -9 pow x 2 y',c + 3*x^3 - 3*x,add add c mul -3 x mul 3 pow x 3
29211,-2*x + e^(2)*y' + 1 = 0,add add 1 mul -2 x mul y' exp 2,(c + x^2 - x)*e^(-2),mul sub add c pow x 2 x exp -2
21276,3*x^2 - 5*y' - 30 = 0,add add -30 mul -5 y' mul 3 pow x 2,c + x^3/5 - 6*x,add add c mul -6 x mul div 1 5 pow x 3
28500,x*y' - 2*x - 2*y = 0,add add mul -2 x mul -2 y mul x y',x*(c*x - 1) - x,add mul -1 x mul x add -1 mul c x
16177,x*y' - y*ln(y) = 0,add mul x y' mul mul -1 y log y,5^(c*x - x),pow 5 add mul -1 x mul c x
230,x*y' + y + 2 = 0,add add 2 mul x y' y,1 + (c - 3*x)/x,add 1 mul pow x -1 add c mul -3 x
12389,x^2*e^(x) + x*y' - y = 0,add add mul -1 y mul x y' mul pow x 2 exp x,-x*(c + e^(x)),mul mul -1 x add c exp x
31433,16*x^7*y' - 3 = 0,add -3 mul mul 16 pow x 7 y',c + (x - 1/(32*x^5))/x,add c mul pow x -1 add x mul div -1 32 pow x -5
22389,8*x + y' - 23 = 0,add add -23 mul 8 x y',c - 4*x*(x - 5) + 3*x,add add c mul 3 x mul mul -4 x add -5 x
8135,2*x^3 + x*y' - y = 0,add add mul -1 y mul 2 pow x 3 mul x y',x*(c - x^2),mul x sub c pow x 2
30211,x*y' + y*ln(-y - 4) - 6*y + 4*ln(-y - 4) - 24 = 0,add add add add -24 mul -6 y mul 4 log sub -4 y mul x y' mul y log sub -4 y,-e^(c/x + 6) - 4,sub -4 exp add 6 div c x
23141,10*x + y' - 6 = 0,add add -6 mul 10 x y',c - 5*x^2 + 6*x,add add c mul -5 pow x 2 mul 6 x
30776,5^(x + 3)*x*ln(5) + 5^(x + 3) + y' - 1 = 0,add add add -1 pow 5 add 3 x mul mul x pow 5 add 3 x log 5 y',-5^(x + 3)*x + c + x,add add c x mul mul -1 x pow 5 add 3 x
2762,y' - e^(4) - 1 = 0,add sub -1 exp 4 y',c + x + x*e^(4),add add c x mul x exp 4
13624,4*x^2 - x*y' + y + 3 = 0,add add add 3 mul 4 pow x 2 mul mul -1 x y' y,c*x + 4*x^2 - 3,add add -3 mul 4 pow x 2 mul c x
21334,5*x*y' - 8*x - 25*y = 0,add add mul -25 y mul -8 x mul mul 5 x y',c*x^5 - 2*x/5,add mul div -2 5 x mul c pow x 5
19565,2*y + y' = 0,add mul 2 y y',-e^(c - 2*x)/8,mul div -1 8 exp add c mul -2 x
